엄연히 총리님과 교활이는 질적으로 비교 대상이 아니지 않나?,0.19,98.94,0.87,부정
총리님  말씀 새겨들어라  검찰!!,0.0,80.39,19.6,부정
이낙연이 앞으로 계속 정치할 맘있으면 조국 일에서는 빠지는게 좋을거 같다.  같이 망하지않으려면ᆢ,0.0,99.6,0.4,부정
지금 까지도 수고 많으셨고 앞으로도 지금처럼 잘 해주시길 바랄께요~  나라의 발전에 앞장서신 많은 정부인사분들 모두 화이팅입니다~^^,32.51,48.25,19.24,부정
문재인 대통령 고집 부리지 말고이상주의 사로 잡히지말고 이제는 내각 전면 개편 실무진으로 임용해야만 한다.현실 실용주의적으로 남은 국정 운영을 해야만 합니다.답답합니다.귀를 열고서 현실을 즉시하세요..차떼기 특혜.비리 의혹 집단 자유한국당은 안됩니다.그럴러면 문재인 정부가 잘해야만 합니다..현재 까지 경제는 역대 최악의 수준입니다.,0.0,97.44,2.56,부정
"지금도 이낙연관련기사마다 출동해서 이낙연총리 관심있는척 좋아하는척하며 

내년총선때 다음대선때 이낙연총리 입당시켜 이용해먹을려고  맘에도없는 

칭찬하는척하고자빠진 덜민주당의 대깨문 경상도노빠문빠새기들 

또이기사에 있네",0.0,72.01,27.98,부정
이낙연이된다면 그때 안철수도  됐겠지?,0.0,98.7,1.3,부정
김진표 총리설은말도안됩니다    절대로국민이반대할겁니다,0.07,50.48,49.46,부정
"이낙연
빨갠이 심부름꾼
양심팔아먹는 놈들
거짓 위선자

넌 안돼
부정선거 독려자야
더런 빨갠이 섀퀴들",0.01,98.1,1.89,부정
"황교안 단식 100% 지지합니다.
단식의 끝을 꼭 보여주세요. 화이팅!!",0.05,96.51,3.44,부정
총리새끼 눈깔내리깔고 답변하는 목소리도 개 지랄같애.왜  더있지.문재앙노무시키 동생은 자빠져있는데...아주 쌍으로  깜빵갈족속들...,0.0,99.76,0.24,부정
이번엔 이낙연?,1.22,76.04,22.74,부정
기레기들이 황교안과 이낙연 총리 이 두사람을 특별히 뛰우는 이유가 뭐지?  게다가 이낙연 총리는 까지도않는다   난  다른 사람 을 대통령으로 생각하고있는데  한사람은 mb맨 한사람은 박근혜 꼬봉아닌가?,0.0,64.4,35.6,부정
이낙연 총리가 21.8%면 너무 낮네.,0.0,56.72,43.28,부정
"이낙연이  왜  사과하냐
문죄인이  사과해야지
이낙연이  대통령  대행 하는갑네",0.0,65.17,34.83,부정
총리가 대선후보가능성땜에 그런거아닌가?,0.01,96.28,3.71,부정
지금  검찰수사를 정확하게 믿는다. 총리가  나서서 이야기 하면 안되지요.,5.1,69.97,24.93,부정
"어디서한 여론조사인지 대체 이해불가이네요 
정상적인 생각으로 탄핵당한대통령과 한패였던 ㅜㅜ 쯧쯧  나라가ㅜ 어찌 될려고 
이낙연대통령이 맞죠",1.17,80.42,18.42,부정
"이낙연 전라도놈이란건  명심 한야됨  
절대불가  전라도놈은안됨",0.0,99.7,0.3,부정
이낙연도 집어 넣어라,0.0,95.69,4.31,부정
"[이낙연의 '뒷수습'..야당도 ""아름답다""]는
[토착빨갱이 국민세금 퍼주기 살포 

좌좀 고정 부동표 확보용 장기요양보험료 증가]의혹과
깊은 관계가 있어보인다",0.12,95.89,3.99,부정
"니들 앞가림이나 제대로 하고 살아라
민주당은 귀한분 삼청 교육대도 버리고 총선 한다는 
자한당이 도와주고 있는데 뭘 걱정하냐",22.15,60.43,17.42,부정
이낙연  같은ㅇ것이  대귄?  크하하,0.0,88.17,11.83,부정
"아항~ 이낙연을 이용해서 이해찬을 내치려고? 볌쉰종양...
너거덜 썩은 동태눈깔엔 그 둘이 그리 보이디? ㅋㅋㅋㅋ",32.15,64.87,2.98,부정
이낙연 조국 이재명 김경수 박원순 임종석 너무 후보가 많아서 행복한 고민 ㅎㅎ 부럽지??,0.01,97.44,2.55,부정
"이재명이가 없으면 이낙연총리님의 지지율이 더 높아질텐데
이재명이는 도움이 안 되는 인물이다.
자기 집안이나 잘 다독이지 무슨 정치를 하겠다고 그 인성가지고*****
하긴 좋다고 미처 날뛰는 지지자들이 있으니까 덩달아 날뛰고 있겠지.",0.01,51.62,48.38,부정
"민주당 당원들이  무능하다고 이해찬 사퇴하라고 매일매일 난리인데 
왜 버티고 있는거요?

탈당 3번이나 하고   12년때는 극도의 스트레스로  대선 한달남겨놓고 당대표 사퇴해서
선거를 폭망하게 하더니  지금은  총선이 반년이나 남았는데 왜 사퇴안함???????

이재명 민주당 지지층에서 선호도 꼴찌, 무당층에서는 이재명 언급도 안함

이재명 데꼬 이해찬 사퇴해라!!!!!!!!!!!!!!",0.03,99.4,0.56,부정
이낙연의 쇼에 속지 마시길 ㅡ원래 쇼를 잘하는 자입니다ㅡ과거 이회창 대선출마시ㅡ거짓 마타도어를 만들어서ㅡ(기양건설 사건 검색해보세요) 낙마시킨 장본인이죠ㅡ나중에 대법원에서 허위사실로 판명되었죠ㅡ결국 대단한 정치제 사기에 성공한 셈이었죠ㅡ그런자가 진실을 추구할 리가 없습니다ㅡ,0.0,99.4,0.6,부정
검찰한테 대놓고 압박을 가하시네요.힘을 너무 드러내놓고 과시하는거 아닌가요? 이낙연님,0.77,93.79,5.44,부정
"뭐라고 진표? 
뭐 4선이면 다 총리감이가?",33.64,53.75,12.61,부정
"민주당 내년도 총선거에서는
전국을 통틀어 5석만 얻어라.
민주당도 의석수 많으니까
백성을 알기를 우습게 여긴다.
따 5석 이하로 당선 잪아라.",0.03,99.56,0.41,부정
"민주당은 
인재가 넘치는구나
이낙연총리를 비롯
김부겸
박원순
이재명
송영길
조커  유시민 등등
자위당은
황조롱이를 비롯하여
흘러간 옛노래 
무대
홍포 등등  
격이  완젠 다름 다름",0.0,75.92,24.08,부정
"역시 믿고보는
이낙연 총리님.
항시 건승을 기원합니다.
더  잘하실거라 믿습니다.",0.04,94.9,5.05,부정
이낙연 총리 만큼만 일해보고 기사써라 기레기님아,0.0,91.19,8.81,부정
문재인정권 국회운영을 지켜본 결과 자유일본당은 여당일때도 야당일때도 국민들에게 아주 해악하며 무쓸모라는거다. 대한민국에서 사라져야할 첫번째가 자유일본당이다.,0.0,99.85,0.15,부정
역대 최고의 총리 이낙연.,0.0,73.76,26.23,부정
이낙연 구렁이같은놈 동생에게 관급공사 몰아주면서 뒤에서 해쳐먹었군 조국이랑 비슷하군    2660억에서 단기간내에  4500억 매출이먼  뒤에서 봐주지않으면  달성하기 어렵다  철저히 수사해서 철퇴를 내려야한다 국민들은  경제가 안좋아 죽을지경인데 민주당놈들은  세금갈취나하고 뇌물받아 쳐머고  국민들 힘들게 하고있다,0.0,99.74,0.26,부정
이낙연 도짜증나는데재명이를지지하는것들은뭐냐?,0.01,99.81,0.18,부정
장관 총리란 자리는 국회의원하기 위해서라면  자기들 맘대로 헌신짝처럼 비려도 되는 자리인가 그리도 국개의원이 좋은거구나 이 18세이들아  국민은 안중에 없고 권력만 쫒는 부나방일세,0.34,96.36,3.3,부정
민주당 권력실세들은 그렇게 해도 괜찮은거잖아 이나라 좀먹게 만드는 인간들의 집단 민주당,0.0,85.35,14.65,부정
"이낙연은 말하는거 보면
몇일 굶은 사람같이 힘이 없는데  
대통령은 이도 황도 아니다
대통령감이 없다 ㅠ",0.0,97.18,2.81,부정
지금 총리따위가 설친 때냐? 왜 문재인이 안 나와냐? 청와대가 컨트롤 타워라고 안했냐? 놀라가다 죽은 애들도 시신수습한다고 잠수사 사지로 몰았는데 먼 대처가 이모양이냐,1.5,95.3,3.2,부정
이낙연총리가 바다로가서 수색하면되것네.,0.0,71.04,28.96,부정
이낙선 총리 ㅋㅋㅋ,2.43,59.48,38.09,부정
