"﻿""시   발넘아  뭘 견제 한단  말이냐  니 애비",98.67,0.61,0.72,중립
"대가리 견제나 해라  디져으면 말고""",99.89,0.08,0.04,중립
황고환이가 대선주자 1위일거라고 믿고있는 떠라이들 많네,94.38,2.64,2.97,중립
"황대표님  
야곱이  하나님과 싸워 이긴것처럼 
승리하시길   큰단을 쌓으시길   기도합니다.
승리하십시요.",89.64,1.7,8.66,중립
"겨우 6일.

아직 멀었다. 사람 숨이 쉽게 안 떨어진다

최소 10배는 해야.

미리 고인의 ..명복을   빌지는 못하겠다.

이런 코메디는 60년대나 해야지.

국민의 수준을 어찌보고. ㅉㅉㅉ",90.02,3.78,6.2,중립
ㅋㅋ조중동은 신경꺼라,99.97,0.01,0.02,중립
누가 얘 인중좀 쏴맞출수 없냐,99.96,0.02,0.02,중립
조작질 할날 멀지 않았다. 빨갱이 씨끼들,99.57,0.26,0.17,중립
"기자로 돌아가서
기레기들에게 모범을 보여주세요.",99.22,0.6,0.18,중립
"인물난에 시달리는 현  대권구도
초심을  잃고  대권만 잡으면
내가  왕이여
그런 시대가  지나야
진정한  국민 화합의  출발점이 된다
후보자는  본인은  물론
본인의  가족  주변도  깨끗하고
청렴해야  한다",99.96,0.02,0.02,중립
이해골 때문에 민주당 선거 망칠것같음..,99.71,0.24,0.05,중립
무슨 골든타임? ---살아 돌아 옵니까?,99.53,0.41,0.07,중립
"지금 정권의 문재는 너무 휴머니즘적으로만 정치를 하려고 한다. 삶이란? 생존이다. 생존을 할려면 경쟁력이 있어야하고 경쟁력이 있을려면 열심히 노력해야 한다. 세상이 우리만 있는것도 아니고 치열한 국가간에 경쟁을 해야하는데 새로운 산업의 일자리에 대한 투자는 하지않고 공무원 숫자나 엉청 늘리고, 인재를 키워야하는 특수목적고를 폐지 한다고 하지를 않나, 도대체 이 정권은 세상에 이치를 아는 건지? 현세의 세상과 이상에 세상을 구분도 못하고  꿈꾸고만 있는것 같다. 세상에 공짜는 없다. 천국을 원한다면 지옥보다 더 고통스로운 노력을 해라",99.99,0.01,0.0,중립
아직 살아있나 황가놈?,99.6,0.08,0.32,중립
"여론조사 좀 방송에 내보내지 말았으면 좋겠네요. 주변에 문재앙 지지자 아무도 없고 여론조사 주체자들이 전국민을 대변하는 양 여론조사를 몇 백, 몇 천명으로 평가하는거 자체가 웃긴거 아닐까요? 결국 정당지지자들 간의 조사잖아요. 구라미터, 구라리서치, 등등 다 신뢰 안가요. 방송으로 내보낼까면 농촌이나 시골마을, 자영업자들한테 직접 다니면서 물어보세요. 다 힘들어 죽으라고 합니다.지금 정권이 나아진게 없어요. 더 안좋아졌죠. 탄핵 안 당하는게 용할 따름...",96.61,1.37,2.02,중립
"hey!!!! yankee go home~~~~

헤이!!!! 척발이는 일본으로~~`

헤이!!! 기레기는 니들 나라로~~~",93.9,4.75,1.35,중립
진짜 매일 거짓말 하는거 지겹지도 않냐? 그냥 멍청하고 무능해서 나라 말아먹었다는 말은 못하겠지,92.33,4.25,3.42,중립
사기 치지마 데일리짭뉴스 황교대가뤼가 무슨 21%냐 어이 상실이네,99.51,0.36,0.13,중립
"김종인전 비대위원은 뭐하나 대한민국 정치에 큰파장과 혼란만 남기고 지금은 뭐하시나
그저 대통령들에게 쓰임만 당하고 이제는 뒤방에 ㅋㅋ",99.19,0.26,0.55,중립
"대한민국 국민이여, 싹 다 갈아엎어 주세요.....1. 좌파 내 위선자들을.....2. 우파 내 시대역행자들을............한국 정치 재개발을 희망합니다.",99.14,0.6,0.26,중립
문씨만 아닌 다른 누가 해도 지금보다는 두배는 잘할걸요~  내 장담합니다.,98.88,0.17,0.95,중립
전과자 대통령은 이명박으로 족해.,96.81,0.63,2.56,중립
조중동 기사출신으로 전국민이 불매운동 하는데 일왕 즉위식에 참석한 이완용의 후예 이낙용,99.48,0.29,0.23,중립
낙연아~ 현 정권에서 섞은내가 나면 공정하고 당당하게 수사하라 했어~ 왜? 쾡기는게 있어? ㅎㅎㅎㅎ 찌질하기는,95.28,1.67,3.04,중립
응. 쥐럴마. 지금 전라도치하 좌빨강점기도 치가 떨리는데. 국민들이 그걸 연장할것 같아?,93.12,4.59,2.3,중립
Mbc가 서서히  또 이정권  후속타자 띄우기를 시작하는구나  그러니 광고도 자꾸 끊기고  시쳥율이 낮으니,99.08,0.38,0.54,중립
"나경원이는 국회보이콧했는데
그럼 어떻게 되는겨?
물먹었네!",99.66,0.22,0.11,중립
좌파들은 사람 죽었다 하면;,99.28,0.45,0.27,중립
근대 국무총리가 이렇게 까지 해야하는거야,99.35,0.29,0.36,중립
청와대 넘들 보니 걱정스럽네... 이렇게 믿음이 안가는 정부는 첨이다,98.96,0.59,0.45,중립
박찬주ㆍ황교안은 삼청교육대에 자진 입소해 인간개조 교육을 통해 진정한 인간으로 태어나야 한다.,90.51,3.96,5.53,중립
"온통 조중동 기사로 도배중이네..선거가 다가오니   .
더이상 안속아",98.79,0.62,0.59,중립
부정사회가 조국임명을 통하여  노골회되니 순수한 젊은이들도 배운다  아직도2년반이 남았다.  검경은꾸준한 내사가 필요하다  윗물이   맑아야 아랫물도그렇다.. 정직히 사는 배달업종사자들이 배달물건 빼먹기가 최근에 뉴스에 떴다.  뼈를까는각오가있어야한다.,99.5,0.26,0.24,중립
현정부에 얼마나 실망하고 있으면 차기 대권주자 여론 조사가 임기 반이나 남았는데...휴,97.4,1.87,0.72,중립
"불어당 알바들 댓글쓰느라
요즘 욕본다~
현정권이 뭐하나 잘한거있어야지
국무총리도 그나물에 그밥 아니겠어 ㅎㅎ
개가 웃는다 ㅎㅎ",99.41,0.14,0.44,중립
그렇고 그런 커넥션이 있었구나 ...정권 끝나는날 진실을 밝혀 만 천하에 공개해야 한다!,99.95,0.01,0.03,중립
g..랄 떠네..  너희들은 다 전멸이야. OOO지역빼고 ....  국가와국민보다 이념과사상이 앞선 족속임을 다시한번 확인하였다. 위선만 가득하고 뒤로는 추악한짓을 서슴치않고 하였지.  정권교체와 더불어 너희들의 더러운 및낯이 샅샅히 밝혀지리라.  국민의 뜻은 아주 선명하고 명확함을 잊지말라.,75.39,9.78,14.83,중립
황교환이는 대선 후보  깜도 안되는디~~~무슨 21%야?  완전 개그다.,96.15,2.84,1.02,중립
도대체 저 인간이 한 게 뭐 있냐. 경제 말아 먹은 인간인데 국민이 아직도 멀얼엌ㅋ,99.64,0.2,0.16,중립
야당은 떠블당 청기와 작전에 말리지 마라 총선전 표 구걸로 밖에 안보인다,99.93,0.05,0.02,중립
"아직도
좋은 영양제 맞고
단식 했다노 하는데
얼굴에 기름끼가
흐르네
계속100일 동안만  해다오",99.88,0.06,0.06,중립
요즘 보는 TV는 MBC뿐이야,99.58,0.2,0.22,중립
정진석 전원내대표가 국정운영 하면 원만하고 변함없고 기자출신 이라서 소통도  경제  안보도  최고 믿을만한  대통령감  이다  여론조사에 포함해봐라,91.01,1.79,7.2,중립
민경욱이는 가짜뉴스와 헛소리 그만. 세월호때 히죽거리던것 생각하면 너는 인간도 아니다.,97.8,0.74,1.47,중립
"비교할껄 비교해
난 황모씨가 대통령되면  이민간다",96.04,2.92,1.03,중립
"이해찬.정말 구역질나게 징글한 노욕 덩어리.
어쩌다 이렇게 까지 되었나.
물러날때를 모르는 자의 치욕을 결국 이렇게 겪으려하는가!
이젠 물러나시요",74.75,11.94,13.31,중립
미국과 일본에 대등하게 대하는 광복후 유일한 정권,99.89,0.04,0.07,중립
모든 여론조사가 이런데 일베들은 다 조작이래ㅋㅋ조작이라고 할 시간에 자칭 보수 지지율 올리려고 노력을해라ㅜ 보수 지지율이 이렇게 낮은거 첨본다. 노력하자,96.82,1.12,2.05,중립
유은혜 김현미 뽑으면 진짜 개돼지지 ㅋㅋㅋ,97.16,1.44,1.4,중립
한것도 없는 이낙연이 대선후보 1위라니 여전히 여론조작이네. 이낙연은 그냥 제 2의 문재앙일뿐....,99.73,0.08,0.18,중립
"물가가 하늘 높은 줄 모르고 오르고 있는데 문씨 따위를 지지하겠냐? 어제 약국가서 빡쳤잖아 활명수 한박스에 9500원이고 쌀값 52000원 2017년 초만해도 활명수 7000원  쌀값 40000원이었다고 시발 ,,, 경기도 버스요금 1250-&gt;1450원 시발 시발 욕밖에 안나온다 시발",91.06,6.96,1.98,중립
