문재인 뽑은 ㅅㄲ들이 세금 더 내라,0.1,75.07,24.82,부정
문재인 작품인데 문빠들은  불만 없지요~,0.08,85.57,14.34,부정
"문재인, 다음정권으로 나라빛 떠넘기려고 하는가? 제발 군인연금부터 꼭 좀개혁해라. 아님 국민연금으로 통합시켜라",0.05,92.83,7.12,부정
문재인은 나라의 미래엔 관심없습니다 오로지 김정은에 충성하고 민주당 2중대들과 손잡고 장기집권해서 자신의 퇴임후의 일신의 부귀영화만 생각합니다,0.3,62.52,37.18,부정
민주당에 사람이 그렇게 없나?! 진짜 진표는 아니다!!이낙연이랑 너무 비교되자나!!!,0.3,74.63,25.07,부정
"문재인 정권에서, 김진표는 아니다.",0.04,81.08,18.88,부정
민주당이 망쪼로 가는거지 김현미는 집값도 못잡는 무능한 장관인데 거기다가 당만 다를뿐 친한국당 성향의 김진표까지 나서면 민주당 말년이 초라해질뿐이고 서민들만 힘들어 진다,0.08,96.24,3.68,부정
총리 교체 안하는게 제일 좋고 불가피하게 햐야한다면 정세균 원혜영 김부겸도 있는데 김진표가 웬말이냐,0.09,86.16,13.75,부정
이게 사실이라면 문재인 정부 지지를 완전 철회합니다. 김진표 같은 전형적인 개독 의원을 추천한 민주당 지지도 철회합니다.힘없는 민주당이나 사악한 자한당이나 변하지 않는 세상 똑같네요. 차라리 맘놓고 욕할 수 있는 미친 자한당이 맘 편합니다.,3.93,48.18,47.9,부정
문재인 왕국의 비참한 종말이 보인다.,0.04,69.18,30.78,부정
문재인 탄핵감이다.    어이가 없네,0.14,74.48,25.38,부정
총리라고 해서 꼭 정치인일 필요가 있을까   우리나라 지정학적 특수성을 고려해서 전직 군출신이 총리직을 수행하는 것도 괜찮다고 본다   전 대장 이순진 같은 분이면 무난할거 같은데,1.41,55.07,43.52,부정
문재인 천주교 잖아 측근들도 대부분 그거고,0.02,85.85,14.13,부정
자유주의자면 일단 배제. 더불민주당이 좌익이란걸 커밍아웃한거군,10.76,52.62,36.62,부정
