진짜 문재인 실망이다.. 나라를 더 망치는듯.. 공무원만 뽑아내고.. 진짜 일못한다..,0.0,22.29,77.71,긍정
이게다 문재인때문이다 공무원그렇게 많이 뽑더만 이쩔거야,31.3,17.06,51.64,긍정
민주당에 사람이 그렇게 없나?! 진짜 진표는 아니다!!이낙연이랑 너무 비교되자나!!!,0.0,41.52,58.48,긍정
깜방보낼 명단 문재인.임종석.조국.백원우.노영민.이해찬.황운하.송철호.박범계.될수있으면 유시민.까지,0.17,48.86,50.97,긍정
자한당에 가면  대박인데,0.26,2.12,97.62,긍정
총리라고 해서 꼭 정치인일 필요가 있을까   우리나라 지정학적 특수성을 고려해서 전직 군출신이 총리직을 수행하는 것도 괜찮다고 본다   전 대장 이순진 같은 분이면 무난할거 같은데,0.01,36.27,63.73,긍정
"김진표의 총리 지명 반대는 종교의 자유와 표현의 자유를 인정치 않는 반헌법 반민주적인 작태가 맞다.종북 빨갱이라는 색깔론에서 결코 자유롭지 못한 문정부는,반드시 김진표를 총리로 지명해야 마땅하다. 대한민국 정통성을 바로 세워 나라다운 나라를 만들겠다는 문대통령의 정치적 의지는,김진표 총리 지명으로 진보 보수를 아우르는 대국민 통합임을 직시해야 한다.좌편향적인 반쪽짜리 대통령이 되어서는 결코 안된다.",24.04,15.14,60.82,긍정
자유주의자면 일단 배제. 더불민주당이 좌익이란걸 커밍아웃한거군,0.19,24.73,75.08,긍정
"&lt;민주노총과 경실련, 참여연대 등 문재인 정부 핵심 기반에서 김 의원 총리 지명을 먼저 반대하고 나섰습니다&gt;  민주노총 경실련 참여연대ㅋㅋㅋㅋㅋㅋㅋㅋ 이게 민주당의 현실임",0.01,48.63,51.36,긍정
이낙연 총리님 너무 잘 하고 계십니다. 계속 쭉 5년 동안 하셨으면 합니다.,0.0,15.38,84.62,긍정
"푸하하하~~~~~ 요런 게독 꼴똥은,  낮에는 더불어민주당  밤에는 자유니뽄겐쉐이 토착왜구당~~~~~~~~",24.05,24.47,51.47,긍정
김진표는 목사나 시켜라. 이낙연 연임이 답이다.,1.43,37.73,60.85,긍정
북한 김정은은 변한게 없는데 문제인만 짝사랑. 문재인이 대한민국 망쳐놓았다.,3.59,19.01,77.4,긍정
황교안 이 대안도없고  소심하고 주관도 뚜렷하지않은데  지지율  22% 나된다고   말도안되 2% 로가 적당하다. 조작 여론조사,0.42,1.56,98.02,긍정
황교안 ㄴㄴㄴ 홍준표 ㄱㄱㄱ,0.04,12.93,87.03,긍정
황교안이 답이다. 거짓이 판치는 대한민국을 바로세워 봅시다.,0.02,2.19,97.79,긍정
"황교안이 22%나 지지받는 미개한 나라. 부동산 오른게 문재인탓이라는 미개한 나라. 난 22%의 개, 돼지가 사는 이나라 국민이 불쌍하다",0.04,0.64,99.32,긍정
황교안이  대통령하면  나라 말아먹는다  절대  안됨,0.01,5.09,94.91,긍정
황씨 22%는 실로 얼척없네요 ㅎㅎㅎ 인물이 그렇게 없는건가요... 이낙연 총리의 낙승 예상합니다,0.0,18.48,81.52,긍정
이낙연♡,0.0,7.35,92.65,긍정
황교안대표  적극 지지합니다~좌파정권  더이상  NO,0.15,16.89,82.96,긍정
황교안이 저기 왜 들어가 있어?,0.04,0.71,99.25,긍정
말이 되는 소리를 해야지 이낙연 대통령 되면 내가 이민을 간다,0.02,32.27,67.71,긍정
김지표  총리되면 민주당 권리당원 탈되한다. 이사람은  총리되면 안된다,0.0,28.56,71.44,긍정
자한당 질투나겠네.민주당 똘똘 뭉쳐서,0.0,0.53,99.47,긍정
젊은 총리를 찾으세요,1.67,48.85,49.48,긍정
김진표가 총리직 고사했다고? 에라이~ 민노총 참여연대에서 반대하니까 제외했으면서 어케 입만 열만 사기치냐 10재앙 ㅂ ㅌ ㅅㄱ,4.24,21.74,74.02,긍정
정세균씨 문재인에게 부역하면 삼대일가친척 전부 저주받습니다 정신차리세요.,22.53,15.8,61.67,긍정
진짜 노욕봐라 추하다 어디 능력도 없으면서 또 명함들이미냐? 총리는 김진표임,21.93,1.77,76.3,긍정
김어준 대단하네. 유사 언론인 주제에 총리후보까지 갈아치우네,17.71,30.09,52.2,긍정
국회의장하다가 총리하면 모냥 빠지잖어 ㅋㅋ,1.39,34.08,64.53,긍정
또 절라도 출신 총리? 대단타,26.22,3.57,70.21,긍정
문재인보단 나았다.,0.0,20.48,79.52,긍정
안철수가 문재인이라는 악마를 만드는데 일조해서 쪽팔려서 못오는듯........,18.95,3.14,77.9,긍정
꼴찌에서 두번째 황교안ㅋㅋㅋㅋㅋ,23.42,27.54,49.03,긍정
황교안대표는 사실 비호감 비율이 87%을 넘을 듯. 재수없는 꼰대정치꾼 이미지 잖아요.,0.32,1.1,98.59,긍정
무조건찍을꺼임 이시대에 필요한 화합할수있는분이 필요함   무조건보수를위한사람도 좌파를위한사람도 안됨 분열된나라를 하나로만들수있는분이 필요함 이낙연 총리가 적임자임,0.0,42.69,57.31,긍정
그 선인장이  문가와 이낙연  민주당 쓰레기든아니냐,0.86,25.95,73.19,긍정
황교안이 대선 후보자에 오를만한 사람인가 아직도 한참 물갈이 해야할듯ㅉㅉ 나이든사람들이 제대로 봐줘야할터인데 광신도처럼 저러고 있으니ㅇ답이 없네요,0.03,0.98,98.98,긍정
진짜 문재인 2탄  .. 정말 끔찍,0.75,37.95,61.29,긍정
또 한명의 문재인을 경험하고 싶진 않다.,0.67,49.66,49.67,긍정
나라를 기득권을 지키려는 수단으로만 여기는 악랄한 황교인 일당을 물리치고 반드시 공정과 정의가 서는 대한민국을 이룩합시다. 이낙연 지지합니다.,24.34,3.87,71.79,긍정
차기대통령으로서 한쪽에 치우치지않고 냉정하게 결정을 내릴수 있는 이낙연총리야 말로 적임자라고 본다,0.01,39.56,60.43,긍정
국민은 문재인보다 안정감 있는 지지자를 원할 것 이런 얘기네. 너나 문재인이나.,2.93,1.79,95.27,긍정
"일자리, 경제 발전, 국가 안보, 외교 모든 분야에서 전혀 한 일이 없는 이낙연이 무슨 차기 대권 후보 1위라고 선전, 선동하나. 아마도 전라도민의 절대적인 지지로 그런 모양인데 총리 그만두고 내년 총선에서 집권 더듬당 참패하고 문재인 정권의 적폐와 실정에 대한 엄혹은 평가가 나오면 곤두박질 칠 게 뻔하다. 친중, 종북 운동권 정권의 노선을 아마도 충실하게 따를 자, 해방 직후부터 전라도 좌빨들의 중앙 정부에 대한 반역과 전복의 찬란한 역사적 맥락을 이어갈 위험천만한 자에게 나라의 대권을 맡길 국민들은 거의 없을 것이다.",28.75,18.97,52.28,긍정
이낙연 최고!!!! 지지하고 응원한다.,0.0,6.99,93.01,긍정
이낙연 차기대통령 가장 유력. 이렇게 민주적이고 안정감있게 자리매김하는 경우는 지금까지 없었다. 지지합니다.,0.0,14.69,85.31,긍정
"선인장(김정은) 껴안은건 니들(문재인,이낙연) 이니냐.... 이낙연 이놈도 선인장 껴안고 정신 나간놈 일세.. .",0.02,14.93,85.05,긍정
문재인 째고 차기대통령 노리넹,0.01,2.25,97.74,긍정
눈은 게슴츠레하고 성항 은  좌파  운이좋아  총리는 했어도 대통령은 아니다,0.32,42.58,57.1,긍정
"편협한 신념, 현실의 다양성과 복잡성을 모르는 도그마는 위험하다 문재인과 대깨문들이 들어야 할 말..",6.64,44.62,48.74,긍정
차기 대통령은 이낙연 총리님이십니다.. 하늘과국민이 도울것이다 ..회개망칙한 거짓선동질하는 꼬라지봐라~ 일해라~일..이 엿같은것들아..하루이틀도 아니고..지겹다,0.4,16.63,82.97,긍정
조국 사태 때도 거짓말하는 자가 이낙연 입니다,2.44,24.25,73.32,긍정
간교한 사람,27.32,19.33,53.35,긍정
쇼의 달인이 되어가는구나.문재인 갈수록 닮아가네,0.3,37.8,61.9,긍정
꿈깨! 장군님이 문재인 따까리들 문재인 하고 같이 순장 시켜줄꺼야.,0.0,10.27,89.73,긍정
문죄인이 밑에서 총리한게 오점이 될듯------윤석열화팅----,10.78,17.61,71.61,긍정
"👽나라 망친 범죄행위 공범 이낙연!!! 문재인과 한몸통인 이낙연을 즉각 수사해서 집어 쳐넣어버려야 한다. 털면 먼지 안나올 정치인 단 한사람도 없다. 이낙연, 넌 조국보다 추미애보다 깨끗하냐?",1.95,46.57,51.48,긍정
우하하 우리총리님~,0.08,29.56,70.36,긍정
이낙연총리님  너무 좋아요 그리고 기사 쓴 기자의 글내용 느낌이 좋아요,0.0,5.7,94.3,긍정
이낙연 총리는 일도 엄청 잘하고 사람이 참 괜찮은듯.,0.0,15.02,84.98,긍정
내가 문재인이 찍어주고(국민참여경선부터) 평양올림픽 할때부터 얼마나 개후회 하는지 모를거다. 거짓으로 포장하여 내가 속아서 찍어줬다마는 ㅠㅠ 개아무리 보수가 썩어 문드러저도 너희 좌빨들은 절대로 하늘이 두쪽이 나도 안찍을란다.,7.12,0.84,92.04,긍정
"리얼미터,갤럽 문재인패거리들이 널띄운다면 대선으로가서도 잘되나보자.",6.14,40.38,53.48,긍정
자한당 댓글부대 한심합니다,0.01,0.26,99.73,긍정
문재인의 하수이자 제2의 조국. 이낙연이 재통령이 된다면 이정권과 다를게 하나없는데 걱정입니다.,0.0,41.05,58.95,긍정
고루하고 무능한 이낙연,0.01,23.83,76.17,긍정
황교할과 급이 다른 삶.. 진짜다.. 진짜 대통령감이다,9.8,7.3,82.9,긍정
경향이네~~ 그러면 이낙연은 믿고 걸러야할 인물이군~~!!!,15.4,35.84,48.76,긍정
이낙연 총리는. 문재인정ㅈ권의 총리전까지만 해도 참다운 분이라 생각하고  지역 여야 색깔을 떠나서. 내개인적으로는. 좋아보였다. 하지만. 문정권에 총리로와서 본인의 정치성향이든 청와대의 수많은 사건사고의. 대처 하는 모습이 이낙연 본인의 뜻이 아닌  대통령에 맞추어 표현되는 느낌이 지금까지 느껴진다. 그래서 이낙연 총리에게. 많은 실망을 하고있다,0.0,42.18,57.82,긍정
"문죄인도 이낙연도  도찐 개찐,  이낙연아  국민 우롱치 말라 !",0.77,1.08,98.15,긍정
이낙베 총리 홧팅!!,0.22,11.05,88.73,긍정
공수처가 지금 막바지에 있는데 민정수석실을 수사하는 검찰이 검찰개혁에 반항하는 모습이란게 억지주장 아니냐?? 정경심을 공소시효 마지막날 밤12시에 기소했다. 그날이 청문회라 끝날때까지 기다리고 그날 12시전에 겨우 기소했고 청문회에 영향이 갈까봐 그전에 수사조차 못하고 기소했던 검찰이다. 민정수석실에서 공수처를 국회에 넘기고 패스트트랙에 올려진뒤 민정수석실을 수사하는 검찰이다. 검찰개혁에 방해가 안되게 수사하는 걸 뻔히 확인가능하다... 그런 검찰을 억지주장으로 압박하는걸 이낙연은 총리가 되서 모른척 구경만 하고 있다!!!,36.29,0.25,63.45,긍정
그래도 이낙연 커튼이 있어서 문재인이 살았던거지요!,0.0,8.83,91.17,긍정
정작 이낙연은 그리 싫지않은데 민주당과 일부 언론들 때문에 싫어진다. 띄워주는 것도 좀 티 안나게 해라.,3.07,45.82,51.11,긍정
황교안 호감도 존나 낮게 나오니까 조작이라고 부들부들대는 그분들 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.04,2.65,97.31,긍정
"응원합니다, 총리님🙋‍♀️",0.93,27.42,71.65,긍정
경함신문   좌파에서  작정하고  이낙연   홍보하네~~~~~~~~!,0.01,3.18,96.81,긍정
이번 정권에서 사람다운 사람은 딱 한분 이낙연 국무총리다...,0.01,19.65,80.34,긍정
김대중 노무현 문재인 이낙연 다 같은 종자들이지 무슨 인격 아침부테 김세게,0.0,6.11,93.89,긍정
"인생은 인격승리다. 대통령과 이낙연총리 모두 훌륭한 인격으로 승리한 인물들이다. 반면,이명박이나 박근혜의 인격(인품)을 보라.",0.01,46.89,53.11,긍정
그래서 이 총리님이 대선 나오면 안 뽑을거에요 ^^,2.05,24.02,73.93,긍정
문재인  지지합니다♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥★★★★★★★★★★★★★★★짱,0.0,4.26,95.74,긍정
문재인 구국의 대통령,0.0,5.77,94.23,긍정
황교안이 꼴찌를 면한게 다행이구나.,0.03,0.44,99.53,긍정
"황교안은 정치 지도자 비호감도 76%, 78%로 가장 비호감인 안철수에 이어 비호감도 2위 한 갤럽조사는 왜 보도 하지 않는가?",1.02,2.21,96.77,긍정
"차기  대통령도 결국  현 민주당의  이낙연 총리가  따놓은 당상일테고,중요한 것은  내년 총선에서  민주당이 최소  180석  이상은  석권해야  될것이다!",0.0,41.21,58.78,긍정
길거리에서 여론조사하면 문재인 지지하는 사람 별로 없는데... 이런 조작된 여론조사 믿을수 없다.,0.03,21.52,78.45,긍정
이낙연 국무총리님 감동입니다 그 마음 알 것 같아요 ^^,0.0,2.4,97.59,긍정
"자한당 여러부~운~~~   당신들이 저주하는 문통  탄핵시키고, 이낙연 총리를 대통으로 올리는 것은 어떨지요..??  지금보다 훨씬더 좋은 세상이 될 것 같은데.... ///    아,~  그건 안되나요.?  꼭 황교가 대통이 되야 나라가 빨갱이 소굴에서 정상으로 돌아 온다구요..??   ㅋㅋㅋㅋ   에라~~  전부 전광훈이 한테 낚였네~~  ㅋㅋㅋㅋ",0.01,17.32,82.68,긍정
나 공산당 조선민주주의 로동당 북한 좋아요 인증했네 이낙연 대한민국 국무총리  맞지? 대통령 국무총리  둘다 아우 이 개 c bal  내가 저런 인간들  지지하고 찍었다니 ㅜㅜ,1.68,17.4,80.91,긍정
정말 이 정권은 이제 대놓고 하는구나. 나라 정은이한테 넘길수도 있겠다. 통일되보면 정말 가관이겠다. 지금 활동하는 많은 정치인중에 진짜 북한 간첩도 꽤 있을듯. 총리라는 자가 북한사이트를 팔로우해도 아무렇지도 않은나라. 정말 한번도 경험하지 못한 나라 문재인이 많이 보여주는구나. 재인이도 트위터 할 줄 알면 아마 가입되 있을텐데. 트윗 하는지 모르겠네.,41.83,2.26,55.91,긍정
문재인 이낙연 모두 북의 지령 받나보다.... 뻘게...,0.0,18.77,81.23,긍정
