종북좌파 빨갱이 문재인 부터 총리 비서진 까지 어느놈 하나 제대로 법령에 맞게  일한놈 하나도 없다   잘못을 지적하면 정상처리 했다고 억지 소리에 뻔뻔함의 극치를 보여준다  국민들은 종북좌파 문재인에게 진절머리가 난다   우리나라에서 없어져서 하루라도 안보고 마음편하게 살아갈 날만 기다려 진다,0.41,84.43,15.16,부정
"""무서워요!
종로엔 절대 출마 안할 거에요.
이낙연 총리완 절대 엮지 말아 주세요.
생각만 해도 오줌 싸겠어요..""

- 담마진  황",0.01,66.75,33.24,부정
"⟨황교안대표님께 간절히 간청합니다⟩

지금의
혁통위,공관위는
자유한국당 지지자는 물론
국민들이 모두 외면합니다

국민들은 원합니다
패스트트랙 저지를 위해 몸을 던졌던 의원님들
조국청문회.필리버스터 토론에서 국민들을 감동시켰던 의원님들
광화문집회에서 국민과 함께했던 의원님들
이분들은 21대국회에도 필요합니다
김도읍.최연혜의원님필요합니다
대표님의 처음 생각처럼
국민투표로 선출된 통합위원장
국민투표로 선출된 공천관리위원장
국민추천으로 선임된 공천위원들
이렇게 다시 만들어주세요

이것이 국민 대통합입니다
이것이 선거승리로 가는 길입니다",36.97,56.96,6.07,부정
"⟨황교안대표님께 간절히 간청합니다⟩

지금의
혁통위,공관위는
자유한국당 지지자는 물론
국민들이 모두 외면합니다

국민들은 원합니다
패스트트랙 저지를 위해 몸을 던졌던 의원님들
조국청문회.필리버스터 토론에서 국민들을 감동시켰던 의원님들
광화문집회에서 국민과 함께했던 의원님들
이분들은 21대국회에도 필요합니다
김도읍.최연혜의원님필요합니다
대표님의 처음 생각처럼
국민투표로 선출된 통합위원장
국민투표로 선출된 공천관리위원장
국민추천으로 선임된 공천위원들
이렇게 다시 만들어주세요

이것이 국민 대통합입니다
이것이 선거승리로 가는 길입니다",29.02,54.51,16.46,부정
★ 차기 대통령....이낙연 대통령  예상해봅니다 😁 자,0.03,87.44,12.53,부정
"👏👏👏 참 믿음직하고 신뢰가 가는 황교안, 대한민국의 미래이자 대안이다. 총선 후 문재인 모가지 떨어지면 망가진 이 나라를 다시 재건해 주시기 바랍니다.",0.19,54.32,45.49,부정
👽리낙연.....경제 망치고 자영업 폭망시킨 문재인 정권의 공동 책임자이자 범죄 저지른 문재인 청와대에 귀 닫고 눈 감은 비겁한 자,2.32,65.74,31.94,부정
20대 대통령  이낙연  ! ! !,3.72,51.39,44.88,부정
20억있으면 저 아파트 사고싶다. 이낙연 차기 대통령 확실한데 대통령이 살던 집이라면 풍수도 좋고 30억까진 뜰거같은데,13.31,54.15,32.54,부정
2년후대권에 도전하신다는분들께서는 진정국민을생각한다면  출마하지말고 당을위해  봉사하세요.또 보궐선거 치루어야하쟌아요.국민의혈세는어디서 만들어지나요.종로구민의 한사람으로  반대합니다.저희구민들은 보궐선거원치않습니다.지역발전을위해 4년간완주할수있는 국회의원을뽑고싶습니다.대권에도전하시는여.야  주자님들 심각하게검토 하시길 바람니다.,37.81,61.55,0.64,부정
4.15 민주당 망하는 날 민주당 해체 되는 출발점이 될것이다.,0.02,98.51,1.47,부정
4월총선은 민주당 압승 예상한다..민주당이 정권 잡으니 공수처도 설치되고 나라가 깨끗해지고 민주적이 되어가는 좋은세상이다,0.0,74.14,25.86,부정
"50년 동안 한집에 살고 있는 노인들 보고 반값에 집 팔고 지방가서 살라던 좌파 맹신자분들 께서
민주당 이낙연총리 집을 반값에 파는 모범을 보이라니까
""자본주의 국가에서 웬 반값이냐고"" 항변하네. 이 부분이 진절머리 난다.",0.0,71.19,28.81,부정
"50대인 나도 그런다.

60대 후반에 그럴 수도 있지.

총리하신  분이 지하철을 탈일이 얼마나 있다고.",0.2,51.09,48.72,부정
"가끔 타고나녀도 서울가면 나도 실수한다
이런 실수는 누구나 한다
차기대통령   이낙연",0.0,99.21,0.79,부정
감히  범법자황교활이가  대선이라니.    이낙연님에게  모욕이다,0.03,53.29,46.68,부정
"감히 비교할걸 해야지
황씨를 어디다 들이대
깜도 능력도 실력도 인성도
총리님 발밑에 때만큼도 안되는 하찮은 족속이",39.3,46.03,14.67,부정
"강남에도 이낙연 차람 몇십년 집한채 지니고 사는 사람들 많음 ..
사정있어서 타지역 살게되도 '고향같은 집'이라 전세놓고 안파는 거지 ...
근데...  부동산 투기꾼 취급하고  .. 세금폭탄 매기고 그러잔음? 

내편은 다 아름답지",2.86,78.8,18.34,부정
강남좌파 허수아비 총리되고나니   헛다리짚네  누가 졸라도는 지도자 안나온다  예산이나 받아챙기고  블랙리스트로  강남좌파만 키워라,26.53,38.04,35.43,부정
강남투기  대표정치인 이낙연? ㅋ  지네가 만든정책  지네가 안지키는 이상한 거짓말쟁이 사기꾼 정치인!  강남집 부동산 내놨다는 날과 실제 내놓은날이 틀리다면서요? 믿을수없고 신뢰가 안가는  불신의 아이콘이낙연,0.0,68.62,31.38,부정
"같은 라도 출신이라
손발이 착착 맞는군.
우리는 남이 아니랑께.
대한민국은 
총리할 인재가
라도 아니면 없는가?
노골적인  지역차별에
타지역 출신들은 
깊은 자괴감만 든다.",22.32,75.68,2.01,부정
