종북좌파 빨갱이 문재인 부터 총리 비서진 까지 어느놈 하나 제대로 법령에 맞게  일한놈 하나도 없다   잘못을 지적하면 정상처리 했다고 억지 소리에 뻔뻔함의 극치를 보여준다  국민들은 종북좌파 문재인에게 진절머리가 난다   우리나라에서 없어져서 하루라도 안보고 마음편하게 살아갈 날만 기다려 진다,90.02,4.72,5.25,중립
"-과연 황교활이가 이낙연과 맞짱을 뜨려고 할까? ㅎㅎㅎ
 기대되네. 어떻게 나올지....",98.92,0.79,0.28,중립
",,,싸게 내놓으면 다 팔리게 되어있다",99.87,0.05,0.09,중립
"''나이든 복학생이 왔어도
동급생으로 인정해달라.''

이렇게 당내 지지세력은 자연스럽게
만들어집니다.
국민지지율만높은
차기 대선주자가 더이상 아니지요.",95.59,1.88,2.54,중립
"""2차 검찰 대학살… 정권 비리 덮기 위해 비열하게 권력 휘둘렀다"" | Save Internet 뉴데일리 : http://www.newdaily.co.kr/site/data/html/2020/01/23/2020012300172.html",99.88,0.07,0.05,중립
"""두 정치 거물""이래.. ㅋㅋㅋ 비교가 되야지 원. 
아.. 머니투데이구나",99.86,0.09,0.05,중립
"""무서워요!
종로엔 절대 출마 안할 거에요.
이낙연 총리완 절대 엮지 말아 주세요.
생각만 해도 오줌 싸겠어요..""

- 담마진  황",99.5,0.29,0.21,중립
"""시대유감""전대협의 노선을 아직도 신봉하는 가짜 민주주의자 이낙연씨는 전대협의 이적성을 인정한다는건지  묻고싶다.",99.8,0.13,0.06,중립
"""역겹다""
이 말밖에 할말이 없다",99.84,0.1,0.06,중립
"""유유상종""   이라더니....ㅉㅉㅉㅉㅉㅉ",99.9,0.06,0.05,중립
“코레일에 물어보니 그런 실수가 하루에도 몇십 건씩 발생한다고 한다” ㅋㅋㅋㅋ밑밥깔고 있네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 서민 코스프레도 적당히해라 뭐하냐 도대체,97.95,0.63,1.42,중립
"(서초구 잠원동 동아아파트 33평형)

2014년 ㅡ   8억
2016년 ㅡ   9억
2019년 ㅡ 19억

이게 나라인가?

투기꾼 천국인 된 한국.

민주당 재집권은 집값에 달려있다.

임대사업자 혜택 폐지하고 

주택시장 정상화에 올인해라.",99.87,0.07,0.07,중립
"⟨이명박.이재오는 자중하라⟩

작금의 자유한국당을 보면
누군가 압력을 넣는것으로 보인다
순식간에
친이계가 모든걸 장악해버렸다

이것이
이명박의 지시라면
정말로 이명박은 찌그러져있으라

이것이
이재오의 작당모의였다면
몰매맞기전에 찌그러져 있으라

지금
분노한 국민들이 원하는 것은
친이도
친박도
아닌
국회의원들이 많아지는거다

탄핵을 주도했던 놈들은
책임지고 사라져주길 원하는거다

과거 새누리당이 어려울때
스스로 탈당했던 이명박
지금이 기회라 생각했다면
국민들에게 맞아죽는다

진정으로 나라을 위하겠다면
이명박,이재오는 조용히 있으라",99.75,0.12,0.14,중립
"⟨이명박.이재오는 자중하라⟩

작금의 자유한국당을 보면
누군가 압력을 넣는것으로 보인다
순식간에
친이계가 모든걸 장악해버렸다

이것이
이명박의 지시라면
정말로 이명박은 찌그러져있으라

이것이
이재오의 작당모의였다면
몰매맞기전에 찌그러져 있으라

지금
분노한 국민들이 원하는 것은
친이도
친박도
아닌
국회의원들이 많아지는거다

탄핵을 주도했던 놈들은
책임지고 사라져주길 원하는거다

과거 새누리당이 어려울때
스스로 탈당했던 이명박
지금이 기회라 생각했다면
국민들에게 맞아죽는다

진정으로 나라을 위하겠다면
이명박,이재오는 조용히 있으라",99.26,0.57,0.17,중립
