"친일파 #이낙연 의 #일본 #사랑 #Korea #한국 #한국 총리#KBS #Daum #Naver #MBC #SBS #Nate반은 #일본인이란 소문이 돌고 있음 사진 4장 클릭하면 보임 https://t.co/R5yuPFsctt #이낙연 2011후쿠시마 원전사고때, ""日난민들에 국내 피난처 제공하자"" ""한류스타들, 日 엔카 부르며 위문공연도 하자""반은 일본인이란 소문이 돌고 있음http://www.viewsnnews.com/article?q=73439 전두환 찬양하던 이낙연 ~",2.21,69.26,28.53,부정
"이낙연 이 친일,매국노색2.....",0.01,99.63,0.36,부정
이낙연  그만좀해라  비굴하다  얼마나 굽신거릴려구   일본에 더럽게 의존하네  일본군사력키우는건 제일먼저 타켓이 한국이야빔신들아   군사력이나 키워라  일본한테 경제의존 그만해,0.0,99.59,0.41,부정
이낙연은 깜이 안돼. 벌써 무릎 꿇어~  먼저.,0.0,99.06,0.94,부정
우리 총리야 그런말 할 수도 있지만 일본이  오케이 안할테고.  똥 줄은 우리가 타나보다.,5.16,49.55,45.29,부정
이낙연도 똥..품은 잡고 싶나보네,0.0,99.18,0.82,부정
"조국 딸하고 이낙연 아들하고 같은 루트로 의전원을 갔는데, 왜 이낙연 아들은 잠잠할까? 이건 우파가 안건드는 걸까 아니면  좌파가 안건드는 걸까? 이냑연은 노무현, 김경수, 노회찬 등등의 사건을 봐왔을 것이고, 조국의 최후를 알고 있는게 아닐까? 그래서 본인은 살고싶은게 아닐까? 그래서 자기 목숨줄 위협하는 좌파로부터 살기 위해서 우파랑 손잡은거 아닐까?",0.49,58.4,41.12,부정
"더불어 문제인 분들 잘 들으세요. 진짜 국익이 뭔지 잘 계산하시기 바랍니다. 정권 잡고 계신분들이 국민들 좌,우 색깔론 조장해서 분열시키지 마시길 바랍니다.",0.01,94.2,5.8,부정
이낙연 죽으려고 환장했나? 자꾸 해결사가 되려고 하면 문재앙 뒤에 있는 놈이 가만 안둘텐데.,0.0,99.52,0.48,부정
이낙연을 깔게 아니라 근거없는 기사 낸 기자부터 까야되는거 아니냐,0.0,99.8,0.2,부정
