"이낙연 이 친일,매국노색2.....",0.04,88.6,11.37,부정
이낙연  그만좀해라  비굴하다  얼마나 굽신거릴려구   일본에 더럽게 의존하네  일본군사력키우는건 제일먼저 타켓이 한국이야빔신들아   군사력이나 키워라  일본한테 경제의존 그만해,0.17,88.49,11.34,부정
이낙연은 깜이 안돼. 벌써 무릎 꿇어~  먼저.,0.06,69.44,30.5,부정
역사도 바꿔 쓰는 일에 눈도하나 꿈쩍 않는데 이런 말을 믿는 일부 국민들이 있어 개탄스럽습니다.  제발 색깔룬 따지지 말고  우리주권지키기에 하나로 똘똘 뭉쳐야 합니다.아무리 현정부의 경제정책이 맘에 안들어도 똥인지 된장인지도 구별을 못해서야되겠습니까?진정 누가거짓말하는지  모르겠습니까?그 어떤 현정부 흔들기에도  속지 마시고 우리나라 주권지키기에 똘똘 뭉칩시다. 하나로 단결되면그 어느나라도 우리 나라를 무시하지 못할겁니다.그 어느정부보다 투철한 역사의식으로 외교하는 멎진  문재인정권 같습니다.문재인정권 흔들기에  속지 맙시다.,33.18,36.68,30.14,부정
이낙연도 똥..품은 잡고 싶나보네,0.01,90.72,9.26,부정
이낙연 죽으려고 환장했나? 자꾸 해결사가 되려고 하면 문재앙 뒤에 있는 놈이 가만 안둘텐데.,0.01,90.75,9.24,부정
이낙연을 깔게 아니라 근거없는 기사 낸 기자부터 까야되는거 아니냐,0.01,94.86,5.13,부정
"이낙연 아들 고대 생명과학대,부산의전 왜 특검 안하냐?군대도 면제.마누라는 조국 애미처럼 화가 코스프레.",0.21,86.81,12.98,부정
"문재인이 먼저 국가간의 협약을 깨면서 부터 꼬였고, 그때 이미 일본은 등졌음. 일본은 보상차원 으로 그동안 아시아 국가 중 유일하게 한국 에게만 최우대국 으로 화이트국가 대우 해줬었는데 요단강 건넌지 오래.",0.05,89.74,10.21,부정
문재인은 이걸 원했던 사람인듯 싶은데 받아드릴리가 만무하지.. 정말 안타깝다 우리나라 주위의 가장 선진국이고 자유로운 나라를 적으로 만드는 이유가 뭐냐 대체,0.1,73.34,26.56,부정
총리입장은 글켔지.나라살림 잘살아서 반들반들 나라꼴 잘 돌아가게 하고 내려가야되는데 어느한놈이 분탕질 쳐놨으니 총리입당은 곤란하겠지.심정은 저렇게 말하고 싶었겠지.,0.11,76.64,23.25,부정
민주당 안믿는다,0.28,83.16,16.57,부정
이낙연이라면 충분히 잡아떼고도 남지 ㅋㅋ 문죄인의 오른팔인데 당연하지 ㅋㅋ 지금 새롭게 떠오르는 쪼국이를 봐라 유망주다ㅋㅋ,0.27,91.38,8.35,부정
이낙연이가 구라치는거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.26,82.89,16.85,부정
이낙연이 왜자꾸 메달리는 인상을 주고 난리냐? 저것들은 대화할 생각이 전혀없다 단지 한국을 망가뜨리기 위해 수단과 방법을 가리지 않는 미친집단이다 자꾸 주접떨지 말고 가만있어라 불매로 좀더 조져야 말듣는다,0.1,94.21,5.69,부정
이낙연 아드님도 노시험 의전원 특... ㄹ ㅖ,0.02,89.02,10.96,부정
이낙연이 일본통????... 친일파는 아니고?,0.03,93.85,6.11,부정
이낙연 일본가서 사세요,0.05,83.4,16.55,부정
총리가 토착왜구였네?ㅋㅋㅋ,0.24,82.94,16.83,부정
이낙연은 저당에서는 그래도 정상인이긴 하더라,0.07,73.87,26.06,부정
이낙연씨 우리요구조건 들어주면 지소미아 유지할깨가 아니고 65년 청구권합의로 5억달러(3억보상금)2억차관들여와 포항제철만들어  수백억달러를 벌어들이는 디니업을 이루었고 그돈으로 징용피해야들 어느정도 해주기로 약속했는데 약속을 지키라고 요구중이잖아 우리가 약속을 안지키면 막말로 저들도 앞전정부부가 침략을 자행한거지 우리정부가 침략을 자행했냐는 논란거리를 저들에게 제공하게 된다구 그 수백억달러번 것으로  어느정도 보상도하고 조금씩 양보해야지 현실을 타게 하지 외통수만 외친다고 저들이 들어주지 않으면 그만이야 ㅜ,0.44,87.11,12.45,부정
민주당 극혐하지만 이낙연은 그나마 그나마 생각이 있는 사람으로 보인다,0.07,90.11,9.82,부정
이낙연은 국익을 생각해라,0.07,73.56,26.37,부정
"F U,,  Japs",14.39,51.37,34.25,부정
총리님 하지마시게요. 안되는 건 안되요. 양보란 건 없습니다. 끝까지 가봅시다. 안되는 거 해결해야 국민기업이다. 란 심정으로 임해주세요.,0.35,59.15,40.5,부정
"무능한 민주당 정권, 이낙연 총리 값 떨어지는, 소리만, 한다. 그 사이를 못 참아 초조해 보이니, 아베가 저리 나오지! 항상 한 TIME 씩 놓치는 민주당 정권.",2.44,60.41,37.14,부정
이낙연이 가족도 문재인 게이트에 포함 되어 있지.....어짜피 빠져나올수 없는 조직에 가담된 거다....,0.34,88.46,11.19,부정
이낙연.목소리짝~~깔고품위있다속였지만.헛바지인줄모르진않았다ㅡㅡ내목소리한번못내는지알았지만국민들상대로그렇케손바닥뒤집나ㅡㅡ잡범수준인조국앞에서도기가폭~~~죽는거보니너의한계도끝이다ㅡㅡ네.네.읍소만하고견디고있으라ㅡㅡ4월총선에국민의힘을보여주마ㅡㅡ,0.33,84.33,15.33,부정
이낙연 너도  끝이야.요즘 동생말 나오니까 미리 검찰 협박하냐?,0.11,87.08,12.8,부정
이낙연 총리님 팩트체크 좀 하세요 제가 검찰이면 너무억울해서 팔짝 뛰겠어요 압수수색지연시킨건 그ㄴ이죠,0.0,52.6,47.4,부정
민주당은 꼭 명심해라. 너희가 울부짖고 있는 개혁!!! 좋아하네..  하고있는 일은 사회질서와 도덕성을 파괴하고 있다는 것을 인지하여 주길 바란다.  꼭 응분의 댓가를 치를 것이다..,0.63,78.24,21.14,부정
총리는. 지명직 검찰은. 자격직.,0.53,60.03,39.44,부정
이낙연 총리가  그래도   묵직하고  살아있는좌파라고 보았는데   당신마저  조국을 돕는것 보니  네가 크게 잘못 보았다,0.0,51.63,48.36,부정
