"이재명  지지한다~  문대통령님 쫌 배우세요~
대구경북 도와줘도 욕 합니다
강력한 조치가 필요합니다~",34.09,21.35,44.56,긍정
이낙연 전 총리님 든든합니다 !!,0.04,35.75,64.21,긍정
"황교안 떨어져도 괜찮습니다.
여러분들 미례 한국당은
선거후 황대표께서 가실 피난처입니다.
가서 당대표 하고 대선후보 되고.",0.28,31.17,68.55,긍정
이낙연 이재명 다 지지합니다,0.06,38.8,61.14,긍정
황교안이  왜 2위?,0.09,43.36,56.55,긍정
갑시다.  이낙연님으로!,14.42,37.18,48.4,긍정
그냥 황교안이 2위인게 신기할 따름..,40.16,10.43,49.41,긍정
음흉한 이낙연에  동감합니다 ~흐,8.95,39.62,51.43,긍정
황교안 팬은 다 신천지 아냐?,0.02,24.53,75.45,긍정
"더불어민주당도 고발해라
이처럼 무능하고 한심한 여당은 없었다",0.0,46.19,53.81,긍정
그나마 황교안은 제1야당 대표라는 직책이 있어서 그렇지 존재감 제로다.  교체해야 한다. 이글 쓰는 나는 평생 보수주의자이자 자유민주주의  신봉자이다.,20.3,15.38,64.33,긍정
황교안이 왜 거기있어,0.16,39.01,60.83,긍정
힘내세요 최선을 다하고 있는데 욕만하는 사람들은 뭔 도움이되나요 뭉쳐서 위기를 극복합시다,26.79,1.5,71.72,긍정
황교안 최고후보,0.05,25.3,74.64,긍정
"황교안은 불출마 선언하고 뒤로 빠졌어야함
너무 극우들하고 어울렸고 당대표로서 보여준모습은 허접이었고 나라도 개판 만들었고 
미래당의 최대실수는 황교안같은 쓰레기를 당대표로 만든거 거기다 막말쓰레기들 이 황대표 주변에 많았다는거지",0.55,32.15,67.3,긍정
황교안대통령되면미세먼지특별대책위원회출범하겠습니다,0.31,33.84,65.85,긍정
"이낙연 대통령 가고, 이재명 총리 가자~ 교활이는 깜빵가자~ 모두 화이팅!!!!!",0.6,33.43,65.96,긍정
"황교안 대표님.
삭발 식음전패 단식으로 코로나와 싸우면
지지율 틀림 없이 올라 갑니다 . 홧팅",0.58,23.6,75.82,긍정
힘내세요 최선을 다하고 있는데 욕만하는 사람들은 뭔 도움이되나요 뭉쳐서 위기를 극복합시다,25.59,1.94,72.47,긍정
사재기한 조선중앙 처벌하라,8.29,0.86,90.85,긍정
황교안 지지하는놈들 대부분이...TK 일듯..,0.01,39.25,60.74,긍정
이재명 무조건 응원한다 민주당 더 이상 이재명 흔들지 마라 뭉쳐야 산다,3.69,33.13,63.18,긍정
"황교안 윤석열..
한숨만 나온다.",0.16,32.65,67.19,긍정
이낙연 후보님 지지합니다,0.17,30.69,69.14,긍정
황교안이2위라고? ㅋㅋ,0.07,41.41,58.52,긍정
"이재명 차기 총리하고 치차기 대통으로 고고.
ㆍ우선 차기대통은 이낙연.",16.03,35.07,48.9,긍정
아싸~♡♡~이재명최고~,9.57,41.37,49.06,긍정
감사합니다,5.45,7.8,86.75,긍정
황교안 님 뒤에 이재명도지사님  따라 오고 있습니다..그래서당신은..3위...,0.06,42.63,57.31,긍정
황교안♩♪갈기갈기죽여라,0.13,26.58,73.29,긍정
역시 이재명,30.0,18.11,51.89,긍정
"황교안 지지자

60대 이상, 주부, 기타 및 무직

아니 잔인하게 이걸 다 까발리면 어떡합니까ㅋ",0.18,45.52,54.3,긍정
문재인♡짜파구리,0.01,28.34,71.65,긍정
"황교안의 문통과 정부와의 각은 선거전략 실패!
고로, 주특기인 빨갱이 몰이로 전략을 수정해 보시지요...
ㅋㅎ",0.06,13.86,86.08,긍정
황교안 11이 난 정말 믿어지지가 않는다ㅜ,0.04,28.78,71.18,긍정
황교안 꼬라지 봐라 ㅋㅋㅋㅋ,0.25,36.69,63.06,긍정
이재명 지사님! 코로나19 대응 멋지십니다.  역시 리더!,17.05,35.55,47.4,긍정
황교안화이팅,0.08,19.27,80.65,긍정
황교안은 태극기부대가 든든하게 받쳐주기때문에 걱정없겠다~~,0.24,23.57,76.19,긍정
이재명 지사 응원합니다,26.83,20.25,52.91,긍정
황교안만 아니면되,0.22,27.34,72.44,긍정
