👍👍👍👍👍👍👍,32.76,25.52,41.72,긍정
😀😀😄😀😄,38.98,20.24,40.78,긍정
5년 총리하시고,10.38,39.54,50.08,긍정
가짓말하는 총리도 전례없다,24.25,27.34,48.41,긍정
감사 똑바로 해주십시오~~!!!! 국민들이 지켜보고 있을껍니다~!!!,47.07,0.62,52.31,긍정
"감사, 감찰, 특별위원등으로 장차관들 몽땅 종석이 시민이 종철 현민등 버닝썬 관련자들 다 조사하라? 촛불들아~~~~?",46.38,1.45,52.17,긍정
감사가  아니라  특검  !!!!!!!!!,31.4,0.52,68.08,긍정
감사가 아니고 수사를 해야하는데 개검이 뭉개고 있으니 문제임,28.57,0.72,70.71,긍정
감사가 아니라 특검이던 검찰이던 누구하나는 움직여야 정상아닌가요????,48.16,0.56,51.28,긍정
감사끝내고 ,15.41,5.87,78.72,긍정
감사를 할게 아니라  경찰수사를 하시오,41.23,0.63,58.14,긍정
감사만할게 아니라 특검사즈아,33.92,0.38,65.71,긍정
감사뿐먼 아니라 수사 의뢰해야지요,43.29,0.74,55.97,긍정
감사정도가 아니고 특검으로 다 파헤쳐야죠.. ㅠㅠ 왜이렇게 관대하냐구요,42.01,0.5,57.49,긍정
감사하고,5.45,7.8,86.75,긍정
감사하고.......그담 조사하고......그담  구속하고........,14.95,0.45,84.6,긍정
감사하지요,5.45,7.8,86.75,긍정
감사할라@@@@@@@@,3.06,8.28,88.66,긍정
감사합니다,5.45,7.8,86.75,긍정
감사합니다 총리님,0.07,28.95,70.98,긍정
감사합니다 총리님,0.07,28.95,70.98,긍정
감사합니다.,4.91,9.59,85.5,긍정
감사해서   살인죄가  나와도,3.2,0.64,96.15,긍정
감사해서 불법이 발혀지면,16.93,1.79,81.27,긍정
감사해서 비위사실 나타나면 즉시 검찰에 고밠내라,6.67,0.47,92.86,긍정
갠한 힘쓰지마시고..,37.75,21.38,40.86,긍정
검찰 자한당 소속인가?? 왜 수사를 않해?? 궁금 좋아요 함 가보자,18.89,14.46,66.65,긍정
검찰개혁 꼭 하시도록 응원과 지지를 열심히 보낼겁니다!,26.91,17.83,55.26,긍정
겸손하고.  계속 민주당바로잡아주시고.,15.91,33.17,50.93,긍정
겸손하고.  계속 민주당바로잡아주시고.,20.56,29.16,50.28,긍정
겸손한  문재인  대통령님  ,3.33,31.41,65.26,긍정
고맙다.. 황교안.. 다음대선에는 꼭 니가 나와라..  폭망 부탁한다.,4.6,9.17,86.23,긍정
고맙습니다,10.37,20.69,68.94,긍정
고맙습니다 ,9.69,27.96,62.35,긍정
고품격 대화센스 내장된 이낙연 총리님! ,2.29,46.24,51.47,긍정
공,29.06,32.18,38.76,긍정
과묵,28.25,25.78,45.97,긍정
과연 총리로서그렇게 밖에,22.25,22.99,54.76,긍정
교육입시,32.95,30.37,36.68,긍정
국정원,25.3,33.5,41.2,긍정
굿굿 간만에 속이 시원하네요. 총리님처럼 하셔야합니다. 기죽지 마라   민주당 화이팅.,6.98,32.74,60.28,긍정
그나마 안전해보이는 이낙연 총리를 밀어주는 듯,11.04,38.45,50.51,긍정
그나마 총리 하나는 괜찮은 사람인것 같다,20.82,13.23,65.95,긍정
그동안 이낙연이 보고 호남인심 80%여ㅕㅆ지...,2.8,13.88,83.32,긍정
그래도 멋지십니다.,19.28,20.66,60.06,긍정
그래도 이낙연은 양심은 있네. 양쪽에서 욕먹더라도 나라에 도움이 되는 일을 하니. 그 위에 삶은 소대가리1새77ㅣ보다는 니가 훨씬 낫다.,26.32,15.34,58.34,긍정
그래도 항상 든든하십니다,29.81,19.76,50.43,긍정
그런데 문재인대통령께서 새롭게 시작한일 너무많고 중요합니다.,12.74,37.83,49.43,긍정
그리고   힘내세요 ,9.3,21.3,69.39,긍정
글쎄요 총리가 지금것  뭘했는가  당채 기억에아무것두  없네잉 제천화재 강원화재 국민들  후속처리는  어찌되엇는가? 총리에게  묻지않을수있나,30.4,9.58,60.01,긍정
